0,i offically dnt like eyeliner ugh im so hungry
0,i only NUMBER min lunch break today stupid dead filing
0,i really don t even know what todo 
0,i really don t like my new haircut it s too short 
0,i really need a hug
1,i really wanna watch the david cook and archuleta concert so hott 
0,i sad right now
1,i said i get a summer flu not the swine flu but now bilions of swineflu tweeters are following me
1,i sang early tonight one song twas fun
1,i see you babes follow my boy USERNAME USERNAME USERNAME USERNAME
0,i seem to have lost NUMBER followers today should i take that personally am i really that boring
0,i seriously hate this assignment sigh and i got no mood to do other assignments also coz i m worrying too much abt this one gr 
1,i shine through my smile someone said i m just jamba ing
0,i shouldn t even bother watching the mmva s it s only gonna piss me off
0,i so wish my head would sort itself out god i hate being NUMBER sometimes
0,i spoke too soon 
0,i still can t make videos
1,i think i did good in the math test i need to write nao NUMBER NUMBER words 
0,i think i have the handwriting of a little kid probably because i type so much and write so little URL
0,i think i m developing an anger problem
0,i think i m getting sicker everyday 
0,i think i m getting that stomach virus going around no 
0,i think i m starting to get sick piglet flu 
0,i think imma have NUMBER take my dog NUMBER the vet
0,i think the price of my skating lessons has gone up from NUMBER to NUMBER won t be doing that this term then 
0,i think waayy to much
0,i thought i had kicked the insomnia bucket after doing so well and actually getting to bed before midnight the past few nights 
0,i thought i d seen everything until i saw everything before my own eyes last night i mean it it really does break my heart sometimes
0,i thought the hills would be an hour long
1,i try t remind myself often that even the smallest input can produce big results URL
0,i try to fix things and all it does is make it worse what else do i do 
0,i wake up shower eat and go back to bed i m so tired all the time
0,i wana be home but jbiz is gay he s gay
0,i wanna curl up in a ball today pack tonight i leave day after tomorrow this is nuts 
0,i wanna get crunk with randoms again just not as bad lol
0,i wanna go home NUMBER fuck myself
0,i wanna pick up my jimmy choo shades post offices should really be open on sun 
0,i wanna recieve his messages NUMBER do it for me get on mine bed him and chit and put that i can get his shit you know my email and the pa
0,i wanna record new material
0,i wanna use my swimsuit
0,i wanna watch transformers revenge of the fallen aw man seems soo good
0,i want a house
0,noone i know is on twitter
0,noone wants to talk to me lol
0,not even one single reply what are people look for nowadays anyway changed my hosting to gdi also attended the webinar not bad
0,not feelin well
0,not feeling good but on the plus side im wii fit
0,not feeling very well at all today
0,not feeling well
0,not happy
1,not now is on tv 
0,not very well 
0,nothing
1,nothing left to do but sit back relax have fun and enjoy the ride lmbo xd 
0,nothing to do al day 
0,nothing with lalalauren_ NUMBER weikert NUMBER hale NUMBER study NUMBER morello NUMBER hartley NUMBER cardona NUMBER lunch NUMBER shongut
1,notsugripp URL via USERNAME
0,now i have only NUMBER followers
0,now my ex daycare clients claim that i owe them over NUMBER and are going to take things to the quot next step quot
0,now that i kno is a lie whateva
0,nuffin more ecky that i cant take beside being disrespect is neutralemoji being ignore blah
0,nuggets out
0,nuu supa stop that its not good fer your health
0,nvm not double didgets someone on my followers was bad so i had to block them sorry person
1,o seara perfekta vodka amp bertolucci the dreamers 
0,odd i tried to call mitchel musso but it dosent work
0,of all the things i lost i miss my community organizer degree the most
0,off from work and no wifey
1,off to kokomo to see if i can squeeze into this dress then shoe shopping with my sester and visiting my brandice 
0,oh dears USERNAME i m so sorry to hear that
0,oh great need to tidy my fucking room
0,oh i miss it
0,oh lebron sex and the city will cure my sadness temporarily 
1,oh man when you make fishhes you end up fishy 
0,oh no crying time this part of the movie is so sad
0,ohh i need to slep but i can t uh sademoji
1,ok good im not the only one this weather makes me so happy 
0,ok i miss u too soph
0,ok so i overreacted my bad i was in the wrong shit happens just wanna talk to you
1,ok how about just pray for mental clarity while drumming today since quot enough sleep quot didn t happen have URL
0,okay have a good evening everybody 
0,okay imy
1,omfg NUMBER NUMBER ek im so excited to see paramore im only going cause paramore is going to be there and this is my birthday present 
1,on a big boat bobbing up and down on the thames sun shinning the aroma of our lunch filling the restaurant and a beer on it s way
0,on the sad boat again why do i let shit like this happen
0,on the way to work didn t noe that i have work today
0,one down two to get this shit right kenny any minute now 
1,one happy man right here people
0,one little boy with ants in his pants and his shirt and his hair angry ants lots
0,i wish things were different
0,i woke up to a migraine my sinuses acting up no
1,i work at NUMBER u 
0,i work at NUMBER the morning after crank mob ill have to cut this one short too total bummer 
0,i work until NUMBER i m unhappy about that whatev avett bros is tomorrow night 
0,i would love to ride the superman right now
0,i am so sorry 
1,i m cold today is NUMBER c here
0,i m soo sad i want somebody to love me to be a real gentalmen not like my last boyfriend i mm soo sadd l 
0,ian crawford isn t with the cab anymoree
0,i d rather be in the bahamas 
0,idk if i should have said that
0,idk what else to do
0,ih had NUMBER followers and now ih hav NUMBER hey twitter
0,i ll miss this year so much i love high school jamal is so freaking lucky he gets NUMBER go drinking w rob i can t even drink at all 
0,ill so now school you d think i d be happy because of that
1,im a little spoiled brat dont hate me for hacking you sista NUMBER 
0,i m a silly girl 
0,i m all alone on ere peeps talk to me x URL
0,i m all alone on twitter
0,i m all finished listening i m sorta considering giving it another play though i might have missed a joke or two after all 
1,im am going to send some twits to some folk
1,i m awake it s amazin
0,i m being threat ned to attend bw NUMBER tonight 
0,i m bored w e everything is gonna b fun later in da day bye bye world till later
1,im bored anyone wanna talk
0,im bumped cause he cant go 
1,i m chill he s the one freaking out 
1,i m confused with this twitter lark
0,i m finally home but sad that ae is over i miss everyone __ 
0,im gna hate today i already know 
0,im goin to sleep or watch tv loveeupeople
1,i m going to play with my camera today
1,i m gonna have some ramen and play a ff game haven t decided which yet 
0,i m gonna watch horton again with mum amp clo for some laughs 
0,i m having a homework fail right now i wish i could stop time 
0,i m having a shitty night too ihope you feel better USERNAME 
0,im in a good mood despite the fact my lunch is being taken over by uni shittee will have to do some after the view bad times 
1,i m in a great mood but i feel a little guilty q_q xd 
1,i m in garden chillin
0,i m in the boring bank some bloke has just asked about a cheque he sented oh the joy of modern english 
0,im in trouble for leaving the heater on all night
0,im just plain pathetic
0,im like this right now URL
0,im more than a pair of legs i have a great sense of humor and i m filled with tons of random trivia so y won t anyone hang out with me 
0,i m not buying this dress cos its NUMBER dollars but my hearts seriously gonna ache for days after it 
1,i m not cold 
0,i want a iphone now lol getting a tad bit jealous stupid NUMBER month left on my tmobile contract rawr lol 
0,i want an octopus flash drive
0,i want everything to be back to normal 
0,i want movies but my back doesn t want to cooperate so i can put on pants
0,i want my stupid fourth harry potter book 
0,i want one 
0,i want some ice cream
1,i want to buy the game bayonetta and cosplay her definite video game vixen NUMBER 
0,i want to get out of here before that guy comes back and chops off my hands 
0,i want to go down
0,i want to go now
0,i want to stay in bed all day 
0,i want to twatt with the asian
0,i want to watch the super junior video catherine sent me but i m scared looks at mary 
0,i want van basten to b the milan manager
0,i wanted NUMBER go NUMBER the beach but no one else wants NUMBER go again
0,i wanted to continue that convo oh well 
0,i wanted to sleep in
0,i wants to plaay
0,i was go the middle of watching strong baby by seungri and the stupid power went out 
0,i was helping mommy clean and we found clothes we bought for daddy that he never got to wear 
0,i was not able to pay for my new domain and hosting because the bank closes at NUMBER pm ouch 
0,i was vometing all ova the place and at the end mrs vall was like to my mum quot is ur daughter a bullminic quot like wtff 
0,i was watching how i met your mother when suddenly all the screen went black amp its off shitass what happened
0,i wasn t able to make to to the fre chaka khan concert in dc shakes fist 
0,i will be to sad to go 
1,i will can you believe its been a month already 
0,i will miss u
1,i will watch supernatural now niahahahaha awesome show
0,i wish he wasnt so down on himself idk how to make him cheer up boys state is depressing the crap out of him amp me missing him like crazy
0,i wish i could heal USERNAME s necl
0,i wish i could live in sac but bring all my friends and band with me
0,i wish i could sleep in like everyone else 
0,i wish i felt good enough to play in the rain 
0,i wish i got some breakfast my stomach is growling 
0,i wish i was in alabama right now sigh 
0,i wish i was watchin lebron play
0,i wish there wasn t any bad in this world i don t know how much more i can take before i break 
0,i wish u guys would stop fighting
0,i wish we could have spent the last full day of skool together walking NUMBER class amp going NUMBER lunch with you would have made my entire yr
0,i wish you had your phone NUMBER i can send you emails from my phone if you give me your address
0,i woke my friend in the middle of the night all because of my cousin grace she quot ping quot and say quot hey quot to him in NUMBER NUMBER ggr
0,i woke up from the deadly pain in my ribs i just know i gonna die cry cry cry it hurts so bad oh and good morning 
1,one more final then bye bye school 
0,one of my cats is very ill after reacting badly with her injection bloody vets NUMBER to make my cat ill strong words to be had 
0,one of our two carp died today he is more than NUMBER feet long and looked healthy otherwise it has been really hot here not enough oxygen
0,one point
0,one session in the gym and i m having problems with my leg again slipped disc sciatic pain will have to us my stick this week
0,onoes sunburn 
1,ooh such a lovely morning xoxo
0,ouchh i poked my eye 
0,our internet is experiencing service interuption kjs
0,our plans changed amp we aren t able to see transforers tonight sorry USERNAME amp USERNAME make it up to you
0,out for a late night cigarette can t sleep 
0,over it
0,owire
0,pain erg stupid cold and stupid people confusing me 
1,paranoid love that song USERNAME good job amazing URL
0,parents are back haha
0,parents have fucked off to the beach without me i hate hot weather when i m revising ah i need tomorrow
1,party the sats pixie NUMBER th party bbq party quot vacation quot w the bestie foreal dude xx 
1,patrick wolf came on to introduce serafina x x
1,perfectly cooked half boiled eggs my favourite spoon and that home brand dark soya sauce makes my day 
1,phew i did better then i expected on my mid term one more to go and then i am fre 
0,phone on the verge of dying smartphone indeed come on guys build a better battery HASHTAG 
1,picking up new mcfly tickets at the venue so effing excited i nearly cried with relief haha 
0,plans didn t come threw again what does it take to just have a good exciting day with that person NUMBER goodnight 
0,please keep my roommate dominic in your prayers he s back in the hospital having surgery again
0,please talk to me 
1,please URL
0,point still not taken
0,poker wont work
1,ponte winery in temecula has amazing wines you should go out there and try it love love the beverino cheers 
0,pool still closed we will take another look at NUMBER pm please check back 
0,poor aidan i wanted u NUMBER win 
0,poor uncle james pleease get better
0,poos farrah her last NUMBER years have been so sad 
1,positivity inspiration from o magazine in a world full of negativity it is sometimes hard to stay positive URL
0,preordered new iphone and saw it just went out today from apple and not getting here until the NUMBER nd which mens the NUMBER rd bummer 
0,pretty sad right now
0,put on way to much make up trying to hide the fact that i m sick i hope my boss doesn t send me home early again
0,quh nite twitters uqhh qotta qet up at NUMBER for work 
1,im not going to school today 
0,im not liking this it sucks
0,im not sure if im up for the premiere of the song
0,i m not tall enough to collect the oranges from my tree i want my fresh orange juice 
1,i m off to sleep goodnight tweetts enjoy your day x
0,im out for tonight talk to yall later 
1,im pretty sure it would fit into my pants as well USERNAME its amazing but i jus found my tiny lil greg guy that i got from pbmall
1,i m rollin ova here smh caus i can imagine my daughter doin that rite now n she jumps sumtime too lol
0,im sad all the good phones are over NUMBER dollars and i can only spend NUMBER dollars 
0,im sad i hate relationships they suck
0,im sad im suppose to b off today but i gotta go to wrk
0,i m sad idk why you re bothering me but you are which makes me feel worse because i m being a bitch to you amp you don t deserve it
0,im sad hubby had a show tonight at club rocks and the babies are sleeping so im all alone
0,i m seriously not feelin the bb NUMBER vibe this year that eviction lacked something
0,i m sick very sick its not good
0,im sleepy about to go home and take a nap
1,i m smiling because i lost i lost NUMBER lbs so far join the thousands of losers URL
1,im so awesome
0,i m so bored and i have exams next week and i feel ill lol everyone feel sympathetic for me
1,im so excited 
1,im so fucking rad points at last tweet only missed NUMBER tt s which happen to be HASHTAG HASHTAG and jbarsodmg haha done 
1,i m so happy right now amp i have no idea why
0,i m so mad at my mom for not letting me and USERNAME road trip to iowa in july to see USERNAME and USERNAME
0,im so sad sister is leaving for across the country tmr
0,i m so sorry for your loss USERNAME
0,i m so tired that i can t sleep what the f
0,im sorry i thought u name was sadie shame on me
0,im sorry marena if you liked scary movies i d say come with me
0,i m sorry your team couldn t hit today king felix you pitched a great game
0,i m sorry i hope rumi feels better soon hang in there ooxx
0,i m still tired i think il make some coffee hopefully it keeps me up z z
0,i m still tired i think i ll make some coffee hopefully it ll keep me up 
0,im stressed this wind is just killing my vibe also im like breaking out in pimples gross and i dont know why ugh shoot me
0,i m struggling NUMBER learn
0,i m supposed to feel better atleast i think its over no more secrets everything is out in the open 
0,im sure i ll do something in the next day or two that will set them off and even though theyve done worse i ll be the bad guy
1,i m surprisingly happy and people who make rumours obviously don t have a life 
1,im the happiest i could ever be baby stayed with me at my elementary school i love you babe 
0,im the only one with an ipod full of pictures 
0,r i p granddad five years today miss you loads grumps x
0,r i p to my ipod officially dang the battery actually smoked trying to fix headphone jack sucked it up amp ordered a new one blah 
0,raining again in library atm going with nana to pics at NUMBER and then going to concert at the college tonight busy life i do lead
1,random silly texts from great friends makes face and tummy hurt from laughing too much simple mind simple pleasures lol
0,realized that managingonlineforums hasn t been reviewed on amzn in may i d love if someone would share their thoughts URL
0,realy wish the trampoline wasnt soaked right now
1,really lol
0,really needs and needs to save alot
0,really really sad one of my best friend s left school today i ll be seeing him in the summer holidays though
0,really sad tried to extend my stay in hawaii but it didn t work out ah i don t want to leave i m not looking forward NUMBER coming home
0,really saddly at work yeah back to work after a lovely vacation at dominican republic
0,re bandaged amp back to the regular vet tomorrow to fix their mistake inner tie has come loose to create internal bleeding that is leaking
0,red wings are gonna win again
0,reinstalling wow i was so weak
1,relay for lifee 
0,repetition of a word two times in a tweet fail
0,reruns of quot house quot that have kal penn in them make me sad
1,revised biochemistry a bit now taking a break i ve deserved it letting go a bit xd
0,right now i so hate life 
0,rip brieana paige hopstaken march NUMBER st NUMBER april NUMBER th NUMBER love you and miss you
0,roommate reunion and im is stupid new mexico
0,roselyn sanchez is so beautiful
1,s a ts studio jess s killah q is back where the fuck is you
0,sad sad mgonewild
0,sad awkwardness
0,sad cuz i can t put twitter on my aim info
0,sad day lakers please make me happy with a w
0,sad face twitter s messed up my page
0,sad face 
0,sad now
0,sad she won t be able to see little brother at jazz cafe on NUMBER st july however i will not miss eric roberson on NUMBER th NUMBER th of october
0,sad that i m not going pub quiz boozing again this week will have to settle for a bottle of ale and a movie
0,sad that sunset rubdown is sold out
0,sad times in the hill
0,sad to see friends go have a good drive back to washington state standfield family see you again soon 
0,sat in water
0,scared soo bad needs a cuddle buddy oh man ash is asleep and its dark aah alien leg 
0,school band maths music lessons
0,secretly fighting over boys secretly jealous of there flirting hmm i m sick of it and i can t go any longer sorry hun
0,see my depseration here lmao btu really its not funny fml quot
0,she just plain freaks me out
1,she makes all the bullish worth it URL
0,i m too tired for NUMBER more days of this i miss you NUMBER 
0,i m very sad hoping for you forgiveness
1,i m very very happy lalalalala i m in my taylor lautner world haha
0,imma just twitter away at NUMBER am in the morning lol
1,in a good mood
1,in a good mood 
0,in bed watchin btvs wiv an achey head
1,in case you missed it check the new love on the bloggety URL leave comments to let me know what ya think
0,in one hour im going to do a french exam sademoji im nervous ahh
0,in so much pain
0,iphone update NUMBER NUMBER won t work for me i keep getting a message popping up say the server was disconected no jailbreak yet either
0,is a little upset at this hair thing work tonight wendy s anyone
0,is an awesome band it s pronounced quot colonopenbracket quot fyi 
1,is anyone as turned on as i am 
0,is at the toyota dealer waiting for an oil change
0,is cold
1,is doing alright this morning amp lovees calculating collapse
0,is hurty
0,is it bad 
1,is it me or is jeremih a lil cutie URL
1,is juss chillin outz listenin to dem mad tunes beautiful night n feelin god n waitin NUMBER cuz to come on over
0,is missing him already
0,is not looking forward to the next NUMBER weeks of hell summer session i USERNAME june NUMBER th can t come soon enough
0,is now home alone till i myself leave for the airport friday morning
0,is sad about the air france catastrophe
0,is stuck at home with a barfing kid can flu season please be over now
0,is upset the hubby isnt ina gud mood n wishes i was dere NUMBER comfort her n listen like i always do u kno im hear if u wanna talk love u
1,isn t today a wonderful day 
0,it hurts
0,it is a bit aggravating that i have run out of smokes 
0,it is stuff i probably shouln t be talking about at all
0,it makes me sad when i can t think of anything interesting to tell my grandpa i must be so boring to him 
0,it makes me wish dearly that i could contribute some to the pile sad sigh i can t even write fan fics how can i write a book
1,it makes the format tighter i prefer it now USERNAME new to me then lol i only started getting quot serious quot about my writing
0,it must be a horrible year for airplanes i really do not want to get on one any time soon there must be something in the air literally 
0,it seems when i m single i wake up promptly at NUMBER am whereas when i m not i sleep terribly late so odd
0,it sucks being single even if it has been just NUMBER hours
0,it tis the last the last day of autumn i don t want winter 
0,it was amazing when i saw it i started screaming but then my sister yelled at me and told me to shutup
0,it was announced that i am officially leaving work i thought i ll be happy to quit work oh well i am going to manage my own business
0,she s a little dumb kinda scary that she has a kid
0,she s driving again
0,shes on morphone had NUMBER stints put in her heart wtf
0,shot me 
0,show fifa
0,sims NUMBER is messing up abit
1,sims NUMBER is pure awesome ness created simon cowell amp terri seymour they re living in the same house haha 
1,sitting ion the garden with hayley drinking cider lovely relax after yesterday my first day tomorrow oh
1,sitting making cookies with my cuzzy
1,sleeping is for losers and people who arent vampires
1,smile happy looks good on you URL
1,smile that s what i m doing i m shining and blooming because i m so happy i just wanna dream of happy thoughts forever hahaha 
1,smiley faces
0,snl doesn t come on here for another NUMBER minutes
0,so depressed i hate everyday right now 
1,so excited 
0,so fucked up au ready 
1,so good so good 
1,so happy less than a week
0,so i had sushi with my best friend today from sushi q man that was some of the best sushi iv ever had in my life what did you do today
1,so many old but good movies on tv tonight national lampoons vacation then the princess bride wonder of i will ever get to bed 
0,so much for the pool i get to wait for the maintenance man yay for me
0,so sad so sad i at jux standing against the wall i wana jive
0,so sad i hate my internet it makes me sad 
0,so sad its her birthday and that bratty boy ruin it 
0,so so sick gonna get wrapped up warm and watch some movies
0,so tight right now we shoulda won that but epic none the less had me on edge all game odom definitely puuled the clutch damnit lewis
0,so tired t t quot 
0,so tired from work URL
1,so USERNAME i m still curious as to this whole david thing
1,sold another shirt on cafepress URL
0,some burglars broke into my parents house amp stole some stuffs amp a car people these days
0,some people take all the joy out cooking meanie
0,someone came for the black white puppy gr i love them 
0,someone come and save me
0,someone give me earphones for my music please 
0,someone told me latin females dont have a sense of humor 
0,something i ate last night was not good
0,something tore up my tomato plant last night immediately suspect raccoons salvaged some green ones to fry 
0,sometime in the night i had to get up and drag my cat to bed because she was scratching at the door now my tummy s all scratched
0,sometimes i wonder
0,so sad please stay 
0,so tired but i havent been getting sleep at all lately mom wont let me take sleeping pills cuz i might get quot addicted quot ugh
0,so many voicemails to return and emails to answer i guess i should get out of bed first 
0,i won t b able to finish my hours it sucks
0,i won t see you at all tomorrow its work then movies then sleep before more work the one day a yr i should see you i won t
1,i wov you
0,i don t know
1,m just happy although i have a few things in mind s damn u tricky mind of mine
1,iam bored 
0,id forgotten how upsetting this is 
1,i d rather have you and my girlfriend at my crib runnin round naked girl gotta girlfriend on in bed nice work USERNAME
0,idk wat to do someone get me out of this house fast to much tension that i dont even noe about left out 
0,idk why but my heart just sank when i saw that 
0,if everyone in the world lived like me we would need NUMBER NUMBER planets to support us URL
0,if i didn t have karen mia at this moment i think i would start crying maybe i d start crying anyway 
1,if you end having to eat your words don t worry they taste like chicken
0,if you follow me ill follow you back and give you a free blowjob 
0,ight bro
1,ihop sounds good 
1,i m feeling greate
0,ily all my frends NUMBER NUMBER NUMBER 
0,i m a good looser be happy i still luv u NUMBER
0,i m afraid that sony will make me want a ps NUMBER
0,im all alone they all went to garage sales
0,im being serious i have many stories cso believes me
0,i m bored amp apparently everyone hates me tonight 
0,im bummed about my grades this yr my gpa has been flushed down the toilet wut a bummer
0,i m depressed again 
1,i m doing shalah s nails wootness 
0,i m feeling so weak come on sugar go back to ur level come on
0,i m feeling under the weather NUMBER day
0,i m getting irritated this quot brittany f ed videos quot following me under NUMBER names i ve blocked you NUMBER times NUMBER day just stop already 
0,i m getting my ass beat n bowling again 
0,i m going to miss a lot of f NUMBER i m going out with the family for my parent s anniversary anyone willing to text me results ahaha
0,im gonna miss those kiddy winks sigh 
0,i m gonna smile like nothing s wrong talk like everything s perfect act like its just a dream and pretend its not hurting me
0,im hungry xd what to have to eat 
0,i m hungry but i don t want to over draw arby s sounds so good though
0,i m ill finding it hard to revise properly
1,im in such a good mood right now guys 
0,im jealous lol layed up in bed doing h w
0,i m just lost
1,i m like so on the radio right now URL or NUMBER NUMBER fm if you are in HASHTAG and wanna hear some HASHTAG and me x
0,i m locked outta my house and my dad isn t picking up his freaking phone aish 
0,im lonly my friend emily just went home lol miss u already lol NUMBER
0,i m mad at myself i haven t stopped smoking yet haven t actually bought any but i know too many people who smoke
0,so whats the plan for you last remaining day of freedom
0,so bored dont no what to do any ideas 
0,sory it wasn t meant to be 
0,sorry baby gonna go to sleep than wake up for work again 
0,sorry my postg seems unable to help anymore 
0,sorry my twats are all complaints but i don t want to go to the er 
0,sorry to hear that
0,sorry just think NUMBER NUMBER hrs till NUMBER days off 
0,sort of headachy
0,sounds like dancing is fun i wanted to go people are mean for not inviting 
0,sounds painful will you be able to get it fixed at the dentist 
0,spambots descended but not for scholarships i m signing off
0,spanish exam tomorrow hello ten pages of hell s_
0,speedy got screwed pass interference damn it
1,spoke at an urban youth conference quot reload NUMBER quot this morning amp now at riley s softball games then on to USERNAME for nightlight whew
0,spoke too late
0,srk has some health problem in this movie which he can t tell to even his closed ones i can so much relate to this
0,srsly i understood you first time i was just think of the answer for NUMBER NUMBER seconds repeating in english just pissed me off 
0,star defense isn t updating for me
1,starbucks tonight i love my dysfunctional family 
0,stats test rotary speech ncea speech netball x NUMBER netball games cultural night lack of maori ness atm packing unhappy miah sademoji
1,steak and shrimp i m excited
0,still haven t left the resort area big breakfast and some minor issues with the front desk free transportaion is nice but kind of slow
0,still tired after nap
0,still waiting for that bus hope it comes soon then on another bus to my way home waits patiently 
0,still waiting for the goal by man u
0,still worried about adam going to ryan s for another attempt at a bonfire
0,stomach hurts cough headache getting more sick fml
1,stray cats stray cat strut URL
0,stressed now i m going away no worries taking a couple days off
0,stressed out
0,stressed 
0,stuck doing history proj bout wednesbury d amp amp bored as usual
0,stuck at a rainy bordeaux now i have nothing to do
0,stuck on a train missing all the glorious sunshine 
1,study leave finally 
0,studying english my god i m going to have the final test today 
0,stupid boston now im not gonna see vanananana coodnt they go ther after california
0,stupid puppy kept me up all night only had NUMBER hrs sleep
0,stupid texts being late for no reason 
1,subscribing to swoozie on youtube URL and following USERNAME on twitter adds to your street cred
0,subway was a bad choice
0,such bad luck
1,sunrise worth waiting for
0,suns gone ohh well best go to work
0,super bummed 
0,super tired and bloated with foods dun feel like bathing at all x
0,i m missing my first game of the season damn flu go USERNAME 
0,i m not allowed to dye my hair ginger why dammit ohmygod
0,im not even allowed my eye drops
0,i m not going to be here when our chickens arrive
1,im not putting no weave inmy head though gonna have to deal w my short cut USERNAME
0,i m not very well
0,i m off fuck you all 
0,i m off earache unbearable gunna get my drops amp read my bok talk to yous tomorrow 
0,i m really going to sleep now
0,i m rlly rlly rlly rlly rlly bored 
0,im sick hopefully ill get better by tomorrow i want to take a training class at work
0,i m so angry i want to cry i just an upset 
0,i m so bored it s unbelievable
0,i m so confused
0,im so fucking sick of trying and failing 
0,i m so mad at my mom for not letting me and USERNAME road trip to iowa in july to see USERNAME and USERNAME
0,im so sad why do i always ask stupid questions if i dont wanna know the answer urgh why
0,i m so sad theyre back together again the boy of my dreams gonna be with the first love of his life again 
0,i m so tired but for some strange reason i really can t fall asleep watching lilo and stitch attempting to fall asleep
0,i m so tired 
0,i m so hungry i m ready to be stuffed 
0,i m sorry i distracted you 
0,im such a baby 
0,i m such a lonely bird 
0,im suddenly feeling very unliked
0,i m super jealous of USERNAME USERNAME and our parents for being out on our jet skis right now come on graduation
0,i m supposed to see off some one at airport but this rain
0,i m the only one missing it smh 
1,i m tired gonna go to bed most probably hah gonna watch some tv and then hit the hay 
1,im up and im ready i m ready i m ready i m ready i m ready lol
0,i m very discouraged
1,im watchin taken again yay haha 
0,imissyou guys 
1,in a good mood anyway i love music
1,in love with some guy who lives in miami fail 
1,in the lab right now cooking up sum farout ent hotness admire greatness at it works
1,init woo lol wait can you see the videos on the side 
1,inky s eating crackers 
1,insomniac enjoying life NUMBER NUMBER am 
0,internet us up and it s down
0,introducing rebreada breadhorn thanks to my obsession with bread and overconsumption of it for lunch feel sick now 
0,iphone NUMBER NUMBER update will be avalable june NUMBER URL
0,ipressed enter on accident boored 
1,is finishing off the semester with less than a week remaining
1,is going out to watford text me if you need me 
0,is no one around 
0,is sad w whatkatedidnext wordpress com
0,is school over yet im ready for vacations already
0,is so ill and dizzy i feel so darn bad and am currently feeling so sorry for myself it hurts so bad i ve never felt this bad laurina x
1,it went like this he asked and i smiled and said yes
0,it wont work
0,its NUMBER already 
0,its NUMBER
1,it s NUMBER p m i should go home good bye work see you tomorrow 
0,it s a not so happy friday for USERNAME who is currently ralphing in el bano hope it s not contagious i definitely have his cooties 
1,its a wiccan wedding too i love this show USERNAME
1,it s always great to hear from old friends even if it is late at night
0,it s cold outside going somewhere
0,it s dress up week again i hope this is the last it s summer guys not the time to dress up i m now going to the office
0,it s friday but i still have so much to do this weekend 
1,its gonna rain in so cal thunder and lightning are on the way
1,it s manillusion s NUMBER th birthday stop by for good offers candy and longer opening hours
0,its okay caps theres still hope to tie the games win NUMBER NUMBER on monday
1,its only bley friday what will the weekend bring us this time btw cars in for mot hope it will pass NUMBER st time 
0,its over
0,it s painful to watch da rest of this game
0,its raining again 
0,it s raining again 
1,it s raining in hampton roads va amp i love it i m feeling like gene kelly amp going out to rent some movies URL
0,it s raining no can t go nowhere when it rain s it s really heavy x
0,it s really really hot good night twittererrs 
0,it s so sad
0,its so cold out amp my bed is so warm i don t wannaget up
1,it s such a nice day not doing much but it s ok we ve finally got a tv remote on demand happiness on a notdoingalot day
0,its summer n iv got a cold
0,it s taken about NUMBER minutes to render a gradient on a banner i m producing
0,it s thunderstorming and august said he d call me back i don t think he s going to
1,it s time for kathleen to go to bed way past time don t expect to hear from me before noon lol have a blessed morning 
0,it s time for poh to leave but it s not her time
0,i ve already been cleaning for over an hour so much more URL
0,i ve been saying since the beggining of the holidays i would get all my work finished i ve done none of it its in for tomorrow shit 
0,ive broke my finger
0,i ve had this horrible migrane all day long i m in so much pain even my eyes hurt
0,i ve just got back into coding again and don t wanna go food shopping and then go to work sniff
0,i ve lost my clearways 
1,i ve never been so excited for school before 
0,jaden is gone for two weeks
0,james couldn t get me a ticket numbers allowed are tight so shifts in the market pharmacy will need to be long USERNAME
1,jbwckz today going into boston and staying over my uncles w my cousins i got the uninvited fav movie text kbye
1,jimmy carey
0,jon amp kate dont let the stupid tabloids ruin something thats lasted NUMBER years
1,super tired photo shoot day NUMBER tommorow i m so exhausted ah 
0,sweet yeah i m at work
1,talking while breathing in sounds really weird 
0,taylor alike has gone sademoji
0,ted is gone for three whole weeks on drill i miss him already back to studying for my midterm
0,telly has stopped working again dam thats sucky HASHTAG
0,text call me you idiot
1,thank you
1,thanks for all the birthday wishes
0,thanks for caring NUMBER USERNAME
1,thanks for the birthday dms
0,thanks for wishes guys
1,thanks i love u did you ever notice the alarm doesn t know u want it to snooze
0,that ball coveres in oil or something stadium looks cold
0,that guys super cute taking care of juliana since she s sick like a lot oh gez
0,that is all 
0,that makes me feel real great
1,that was a fun wedding the bar was exquisite 
1,that was fucking nuts ill pass out soon right nighty night
0,that was not the best day
1,that went really well i love stacy 
0,thats all i have to say
0,that s all i have to say
0,thats cause the other one month buddy is cheating in this game
1,thats great to hear btw what is your name 
0,that s not a cup of soup that s rice pilaf aw lunch fail
1,the apprentice final tonight 
0,the aquabats are still without a label and so can not release their new album why cant anyone see that this one ios gonna be huge 
0,the bean has a fever she s acting fine but is on fiya please please let this resolve quickly
0,the cavs are getting raped come on i got faith u you guys
1,the day don t look to bad now lol
0,the dream is gone i gave the cat i stole back disinfected the house and scrubbed my skin cat free
0,the escapist are brokeded
0,the fam back on the big island said the vog has been so bad that they can t see the ocean sad 
0,the family is here helping me move now hostility is in the air text me NUMBER NUMBER NUMBER
0,the fed ex guy came to the door so i ran to answer it thinking it was my kindle turns out it was some speakers my mom ordered 
1,the final destination fd NUMBER in NUMBER d this race track idea was awesome august NUMBER 
0,the japanese exchange student is the cutest thing i ve ever seen seriously haha i want to put her in my pocket amp keep her sademoji
1,the part where the fire blows the place up 
